"대분류명","중분류명","소분류명","식재료코드","식재료명","브랜드명","생산연도","규격"
"농산물","양곡부류","백태","1119323","백태/한결","","2023년","백태/0.5kg/일반_사용안함"
"농산물","양곡부류","백태","1119324","백태/고산","","2023년","백태/1kg/유기농"
"농산물","양곡부류","보리","1119325","보리/한결","","2023년","검정찰보리/1kg/일반"
"농산물","양곡부류","보리","1119326","보리/한결","","2023년","검정찰보리/0.5kg/일반_사용안함"
"농산물","양곡부류","보리","1119327","보리/한결","","2023년","늘보리/1kg/일반"
"농산물","양곡부류","보리","1119328","보리/한결","","2023년","늘보리/0.5kg/일반_사용안함"
"농산물","양곡부류","보리","1119329","쌀보리/한결","","2023년","쌀보리/1kg/무농약/"
"농산물","양곡부류","보리","1119330","쌀보리/한결","","2023년","쌀보리/1kg/일반/"
"농산물","양곡부류","보리","1119331","쌀보리/삼기","","2023년","쌀보리/1kg/무농약/"
"농산물","양곡부류","보리","1119332","쌀보리/고산","고산농협","2023년","쌀보리/1kg/무농약/"
"농산물","양곡부류","보리","1119333","보리/한결","","2023년","쌀보리/0.5kg/무농약_사용안함"
"농산물","양곡부류","보리","1119334","쌀보리/한결","","2023년","쌀보리/0.5kg/일반_사용안함"
"농산물","양곡부류","보리","1119335","쌀보리/고산","","2023년","쌀보리/1kg/유기농"
"농산물","양곡부류","보리","1119336","보리/한결","","2023년","압맥/1kg/일반"
"농산물","양곡부류","보리","1119337","보리/옥과","","별도표기","압맥/1kg/일반"
"농산물","양곡부류","보리","1119338","보리/한결","","2023년","압맥/0.5kg/일반_사용안함"
"농산물","양곡부류","보리","1119339","보리/한결","","2023년","찰보리/1kg/무농약"
"농산물","양곡부류","보리","1119340","보리/한결","","2023년","찰보리/1kg/일반"
"농산물","양곡부류","보리","1119341","보리/삼기","","2023년","찰보리/1kg/무농약"
"농산물","양곡부류","보리","1119342","보리/옥과","","별도표기","찰보리/1kg/일반"
"농산물","양곡부류","보리","1119343","보리/옥과","","별도표기","찰보리/1kg/무농약"
"농산물","양곡부류","보리","1119344","보리/고산","","2023년","찰보리/1kg/무농약"
"농산물","양곡부류","보리","1119345","보리/한결","","2023년","찰보리/0.5kg/무농약_사용안함"
"농산물","양곡부류","보리","1119346","보리/한결","","2023년","찰보리/0.5kg/일반_사용안함"
"농산물","양곡부류","보리","1119347","보리/고산","","2023년","찰보리/1kg/유기농"
"농산물","양곡부류","보리","1119348","보리/한결","","2023년","할맥/1kg/일반"
"농산물","양곡부류","보리","1119349","보리/옥과","","별도표기","할맥/1kg/일반"
"농산물","양곡부류","보리","1119350","보리/한결","","2023년","할맥/0.5kg/일반_사용안함"
"농산물","양곡부류","서리태","1119351","서리태/한결","","2023년","서리태/1kg/무농약"
"농산물","양곡부류","서리태","1119352","서리태/한결","","2023년","서리태/1kg/일반"
"농산물","양곡부류","서리태","1119353","서리태/삼기","","2023년","서리태/1kg/무농약"
"농산물","양곡부류","서리태","1119354","서리태/옥과","","별도표기","서리태/1kg/일반"
"농산물","양곡부류","서리태","1119355","서리태/옥과","","별도표기","서리태/1kg/무농약"
"농산물","양곡부류","서리태","1119356","서리태/고산","","2023년","서리태/1kg/무농약"
"농산물","양곡부류","서리태","1119357","서리태/한결","","2023년","서리태/0.5kg/무농약_사용안함"
"농산물","양곡부류","서리태","1119358","서리태/한결","","2023년","서리태/0.5kg/일반_사용안함"
"축산물","한우","한우(도가니)","1121374","한우(도가니)","","0","0"
"농산물","양곡부류","서리태","1119360","서리태/한결","","2023년","조각서리태/1kg/무농약"
"농산물","양곡부류","서리태","1119361","서리태/한결","","2023년","조각서리태/1kg/일반"
"농산물","양곡부류","서리태","1119362","서리태/옥과","","별도표기","조각서리태/1kg/일반"
"농산물","양곡부류","서리태","1119363","서리태/옥과","","별도표기","조각서리태/1kg/무농약"
"농산물","양곡부류","서리태","1119364","서리태/한결","","2023년","조각서리태/0.5kg/무농약_사용안함"
"농산물","양곡부류","서리태","1119365","서리태/한결","","2023년","조각서리태/0.5kg/일반_사용안함"
"농산물","양곡부류","쌀보리","1119366","쌀보리/옥과","","별도표기","쌀보리/1kg/일반"
"농산물","양곡부류","쌀보리","1119367","쌀보리/옥과","","별도표기","쌀보리/1kg/무농약"
"농산물","양곡부류","옥수수알","1119368","옥수수알/한결","","2023년","옥수수쌀(말린것 분쇄)/1kg/일반"
"농산물","양곡부류","옥수수알","1119369","옥수수알/한결","","2023년","옥수수쌀(말린것 분쇄)/0.5kg/일반_사용안함"
"농산물","양곡부류","옥수수알","1119370","옥수수알/한결","","2023년","옥수수알 말린것/1kg/일반"
"농산물","양곡부류","옥수수알","1119371","옥수수알/한결","","2023년","옥수수알 말린것/0.5kg/일반_사용안함"
"농산물","양곡부류","울타리콩","1119372","울타리콩/한결","","2023년","울타리콩/1kg/일반"
"농산물","양곡부류","울타리콩","1119373","울타리콩/한결","","2023년","울타리콩/0.5kg/일반_사용안함"
"농산물","양곡부류","율무쌀","1119374","율무쌀/옥과","","별도표기","율무/1kg/일반"
"농산물","양곡부류","율무쌀","1119375","율무쌀/한결","","2023년","율무쌀/1kg/무농약"
"농산물","양곡부류","율무쌀","1119376","율무쌀/한결","","2023년","율무쌀/1kg/일반"
"농산물","양곡부류","율무쌀","1119377","율무쌀/옥과","","별도표기","율무쌀/1kg/무농약"
"농산물","양곡부류","율무쌀","1119378","율무쌀/고산","","2023년","율무쌀/1kg/무농약"
"농산물","양곡부류","율무쌀","1119379","율무쌀/한결","","2023년","율무쌀/0.5kg/무농약_사용안함"
"농산물","양곡부류","율무쌀","1119380","율무쌀/한결","","2023년","율무쌀/0.5kg/일반_사용안함"
"농산물","양곡부류","율무쌀","1119381","율무쌀/고산","","2023년","율무쌀/1kg/유기농"
"농산물","양곡부류","적두","1119382","적두/한결","","2023년","적두/1kg/무농약"
"농산물","양곡부류","적두","1119383","적두/한결","","2023년","적두/1kg/일반"
"농산물","양곡부류","적두","1119384","적두/옥과","","별도표기","적두/1kg/일반"
"농산물","양곡부류","적두","1119385","적두/옥과","","별도표기","적두/1kg/무농약"
"농산물","양곡부류","적두","1119386","적두/고산","","2023년","적두/1kg/무농약"
"농산물","양곡부류","적두","1119387","적두/한결","","2023년","적두/0.5kg/일반_사용안함"
"농산물","양곡부류","적두","1119388","적두/한결","","2023년","적두/0.5kg/일반_사용안함/"
"농산물","양곡부류","적두","1119389","적두/고산","","2023년","적두/1kg/유기농"
"농산물","양곡부류","적두","1119390","적두/한결","","2023년","조각적두/1kg/일반"
"농산물","양곡부류","적두","1119391","적두/한결","","2023년","조각적두/0.5kg/일반_사용안함"
"농산물","양곡부류","쥐눈이콩(검정약콩)","1119392","쥐눈이콩(검정약콩)/한결","","2023년","쥐눈이콩(검정약콩)/1kg/무농약"
"농산물","양곡부류","쥐눈이콩(검정약콩)","1119393","쥐눈이콩(검정약콩)/한결","","2023년","쥐눈이콩(검정약콩)/1kg/일반"
"농산물","양곡부류","쥐눈이콩(검정약콩)","1119394","쥐눈이콩(검정약콩)/옥과","","별도표기","쥐눈이콩(검정약콩)/1kg/일반"
"농산물","양곡부류","쥐눈이콩(검정약콩)","1119395","쥐눈이콩(검정약콩)/옥과","","별도표기","쥐눈이콩(검정약콩)/1kg/무농약"
"농산물","양곡부류","쥐눈이콩(검정약콩)","1119396","쥐눈이콩(검정약콩)/고산","","2023년","쥐눈이콩(검정약콩)/1kg/무농약"
"농산물","양곡부류","쥐눈이콩(검정약콩)","1119397","쥐눈이콩(검정약콩)/한결","","2023년","쥐눈이콩(검정약콩)/0.5kg/무농약_사용안함"
"농산물","양곡부류","쥐눈이콩(검정약콩)","1119398","쥐눈이콩(검정약콩)/한결","","2023년","쥐눈이콩(검정약콩)/0.5kg/일반_사용안함"
"농산물","양곡부류","쥐눈이콩(검정약콩)","1119399","쥐눈이콩(검정약콩)/고산","","2023년","쥐눈이콩(검정약콩)/1kg/유기농"
"농산물","양곡부류","차수수","1119400","차수수/한결","","2023년","차수수/1kg/무농약"
"농산물","양곡부류","차수수","1119401","차수수/한결","","2023년","차수수/1kg/일반"
"농산물","양곡부류","차수수","1119402","차수수/삼기","","2023년","차수수/1kg/무농약"
"농산물","양곡부류","차수수","1119403","차수수/옥과","","별도표기","차수수/1kg/일반"
"농산물","양곡부류","차수수","1119404","차수수/옥과","","별도표기","차수수/1kg/무농약"
"농산물","양곡부류","차수수","1119405","차수수/고산","","2023년","차수수/1kg/무농약"
"농산물","양곡부류","차수수","1119406","차수수/한결","","2023년","차수수/0.5kg/무농약_사용안함"
"농산물","양곡부류","차수수","1119407","차수수/한결","","2023년","차수수/0.5kg/일반_사용안함"
"농산물","양곡부류","차수수","1119408","차수수/고산","","2023년","차수수/1kg/유기농"
"농산물","양곡부류","차조","1119409","차조/삼기","","2023년","차조/1kg/무농약"
"농산물","양곡부류","차조","1119410","차조/한결","","2023년","황차조/1kg/일반"
"농산물","양곡부류","차조","1119411","차조/한결","","2023년","황차조/0.5kg/일반_사용안함"
"농산물","양곡부류","찹쌀","1119412","찹쌀/한결","","2023년","찹쌀/1kg/일반"
"농산물","양곡부류","찹쌀","1119413","찹쌀/옥과","","별도표기","찹쌀/1kg/일반"
"농산물","양곡부류","찹쌀","1119414","찹쌀/옥과","","별도표기","찹쌀/1kg/무농약"
"농산물","양곡부류","찹쌀","1119415","찹쌀/고산","","2023년","찹쌀/1kg/유기농"
"농산물","양곡부류","찹쌀","1119416","찹쌀/고산","","2023년","찹쌀/1kg/무농약/"
"농산물","양곡부류","찹쌀","1119417","찹쌀/한결","","2023년","찹쌀/0.5kg/일반_사용안함"
"농산물","양곡부류","찹쌀","1119418","찹쌀/한결","","2023년","찹쌀(무농약)/1kg"
"농산물","양곡부류","찹쌀","1119419","찹쌀/삼기","","2023년","찹쌀(무농약)/1kg"
"농산물","양곡부류","찹쌀","1119420","찹쌀/한결","","2023년","찹쌀/0.5kg/무농약_사용안함"
"농산물","양곡부류","찹쌀","1119421","찹쌀/인수","인수영농조합법인","당해년도","찹쌀(유기농)/1kg/"
"농산물","양곡부류","찹쌀","1119422","찹쌀/인수","인수영농조합법인","당해년도","찹쌀/1kg/유기농_삭제1"
"농산물","양곡부류","찹쌀","1119423","찹쌀/인수","인수영농조합법인","당해년도","찹쌀/1kg/유기농_삭제2"
"농산물","양곡부류","찹쌀","1119424","찹쌀/인수","인수영농조합법인","당해년도","찹쌀/1kg/유기농_삭제3"
"농산물","양곡부류","찹쌀","1119425","찹쌀/인수","인수영농조합법인","당해년도","찹쌀/1kg/유기농_삭제4"
"농산물","양곡부류","찹쌀","1119426","찹쌀/인수","인수영농조합법인","당해년도","찹쌀/1kg/유기농_삭제5"
"농산물","양곡부류","찹쌀","1119427","찹쌀/인수","인수영농조합법인","당해년도","찹쌀/1kg/유기농_삭제6"
"농산물","양곡부류","찹쌀","1119428","찹쌀/인수","인수영농조합법인","당해년도","찹쌀/1kg/유기농_삭제7"
"농산물","양곡부류","찹쌀","1119429","찹쌀/인수","인수영농조합법인","당해년도","찹쌀/1kg/유기농_삭제8"
"농산물","양곡부류","찹쌀","1119430","찹쌀/한결","","2023년","찹쌀(유기농)/1kg_사용안함"
"농산물","양곡부류","찹쌀","1119431","찹쌀/삼기","","2023년","찹쌀(유기농)/1kg"
"농산물","양곡부류","찹쌀","1119432","찹쌀/한결","","2023년","찹쌀(유기농)/0.5kg_사용안함"
"농산물","양곡부류","찹쌀현미","1119433","찹쌀현미/한결","","2023년","찹쌀현미/1kg/일반"
"농산물","양곡부류","찹쌀현미","1119434","찹쌀현미/옥과","","별도표기","찹쌀현미/1kg/무농약"
"농산물","양곡부류","찹쌀현미","1119435","찹쌀현미/고산","","2023년","찹쌀현미/1kg/유기농"
"농산물","양곡부류","찹쌀현미","1119436","찹쌀현미/고산","","2023년","찹쌀현미/1kg/무농약/"
"농산물","양곡부류","찹쌀현미","1119437","찹쌀현미/한결","","2023년","찹쌀현미/0.5kg/일반_사용안함"
"농산물","양곡부류","찹쌀현미","1119438","찹쌀현미/한결","","2023년","찹쌀현미(무농약)/1kg"
"농산물","양곡부류","찹쌀현미","1119439","찹쌀현미/삼기","","2023년","찹쌀현미(무농약)/1kg"
"농산물","양곡부류","찹쌀현미","1119440","찹쌀현미/한결","","2023년","찹쌀현미(무농약)/0.5kg_사용안함"
