"대분류명","중분류명","소분류명","상위식재료코드","상위식재료명","설명"
"수산물","건어물","디포리","1393974","디포리","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/상급품/디포리/냉장"
"수산물","건어물","디포리","1393975","디포리","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 제철시기 1년치 원물 확보 /  안전성 검사 완료"
"수산물","건어물","디포리","1393976","디포리","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 밴댕이 말린 상품,육수용"
"수산물","건어물","디포리","1393977","디포리","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 디포리"
"수산물","건어물","디포리","1393978","디포리","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","디포리","1393979","디포리","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 디포리"
"수산물","건어물","디포리","1393980","디포리","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장"
"수산물","건어물","디포리","1393981","디포리","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 디포리"
"수산물","건어물","멸치","1393982","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건미역"
"수산물","건어물","멸치","1393983","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 멸치 잔멸치(저염지리멸)"
"수산물","건어물","멸치","1393984","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/상급품/지리가이리멸치"
"수산물","건어물","멸치","1393985","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 제철시기 1년치 원물 확보 /  안전성 검사 완료"
"수산물","건어물","멸치","1393986","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 볶음,2~3cm내외"
"수산물","건어물","멸치","1393987","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 멸치 잔멸치(지리 가이리)"
"수산물","건어물","멸치","1393988","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","멸치","1393989","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 멸치 잔멸치(지리 가이리)"
"수산물","건어물","멸치","1393990","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장"
"수산물","건어물","멸치","1393992","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/상급품/지리멸치"
"수산물","건어물","멸치","1393993","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 제철시기 1년치 원물 확보 /  안전성 검사 완료"
"수산물","건어물","멸치","1393994","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 볶음,2cm내외"
"수산물","건어물","멸치","1393995","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 멸치 잔멸치(지리멸)"
"수산물","건어물","멸치","1393996","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","멸치","1393997","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 멸치 잔멸치(지리멸)"
"수산물","건어물","멸치","1393998","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장"
"수산물","건어물","멸치","1393999","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 멸치 잔멸치(지리멸)"
"수산물","건어물","멸치","1394000","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/상급품/가이리멸치"
"수산물","건어물","멸치","1394001","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 제철시기 1년치 원물 확보 /  안전성 검사 완료"
"수산물","건어물","멸치","1394002","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 볶음,조림,3~4cm내외"
"수산물","건어물","멸치","1394003","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 멸치 중멸치(가이리)"
"수산물","건어물","멸치","1394004","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","멸치","1394005","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 멸치 중멸치(가이리)"
"수산물","건어물","멸치","1394006","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장"
"수산물","건어물","멸치","1394007","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 멸치 중멸치(가이리)"
"수산물","건어물","멸치","1394008","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/상급품/중멸치"
"수산물","건어물","멸치","1394009","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 제철시기 1년치 원물 확보 /  안전성 검사 완료"
"수산물","건어물","멸치","1394010","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 멸치 중멸치(고바)"
"수산물","건어물","멸치","1394011","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","멸치","1394012","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 멸치 중멸치(고바)"
"수산물","건어물","멸치","1394013","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장"
"수산물","건어물","멸치","1394014","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 멸치 중멸치(고바)"
"수산물","건어물","멸치","1394015","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/상급품/대멸"
"수산물","건어물","멸치","1394016","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 제철시기 1년치 원물 확보 /  안전성 검사 완료"
"수산물","건어물","멸치","1394017","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 육수용,7~8cm내외"
"수산물","건어물","멸치","1394018","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 멸치 큰멸치(국멸치 주바) 상품"
"수산물","건어물","멸치","1394019","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","멸치","1394020","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 멸치 큰멸치(국멸치 주바) 상품"
"수산물","건어물","멸치","1394021","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장"
"수산물","건어물","멸치","1394022","멸치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 멸치 큰멸치(국멸치 주바) 상품"
"수산물","건어물","미역","1394023","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/말린것(건조)/건실미역/실온"
"수산물","건어물","미역","1394024","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 제철시기 1년치 원물 확보 /  안전성 검사 완료"
"수산물","건어물","미역","1394025","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 실미역,80cm내외"
"수산물","건어물","미역","1394026","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건미역"
"수산물","건어물","미역","1394027","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","미역","1394028","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건미역"
"수산물","건어물","미역","1394029","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장"
"수산물","건어물","미역","1394030","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/말린것(건조)/자른미역/실온"
"수산물","건어물","미역","1394031","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 제철시기 1년치 원물 확보 /  안전성 검사 완료"
"수산물","건어물","미역","1394032","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 커트미역,1~2cm내외"
"수산물","건어물","미역","1394033","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건미역(절단)"
"수산물","건어물","미역","1394034","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","미역","1394035","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건미역(절단)"
"수산물","건어물","미역","1394036","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장"
"수산물","건어물","미역","1394037","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건미역(절단)"
"수산물","건어물","미역","1394038","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/말린것(건조)/기장미역/실온"
"수산물","건어물","미역","1394039","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 안정성 검사 완료"
"수산물","건어물","미역","1394040","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 기장산,60~80cm내외"
"수산물","건어물","미역","1394041","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 기장미역"
"수산물","건어물","미역","1394042","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","미역","1394043","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 기장미역"
"수산물","건어물","미역","1394044","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장"
"수산물","건어물","미역","1394045","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 기장미역"
"수산물","건어물","미역","1394046","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/염장 미역(소금 30%이하)"
"수산물","건어물","미역","1394047","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 안정성 검사 완료"
"수산물","건어물","미역","1394048","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 염장 미역(소금 30%이하)"
"수산물","건어물","미역","1394049","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","미역","1394050","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 염장 미역(소금 30%이하)"
"수산물","건어물","미역","1394051","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장"
"수산물","건어물","미역","1394052","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/염장 미역줄기(소금 30%이하)"
"수산물","건어물","미역","1394053","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 안정성 검사 완료"
"수산물","건어물","미역","1394054","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 염장미역줄기(미역줄기:정제염_중국=7:3)"
"수산물","건어물","미역","1394055","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 염장 미역줄기(소금 30%이하)"
"수산물","건어물","미역","1394056","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","미역","1394057","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 염장 미역줄기(소금 30%이하)"
"수산물","건어물","미역","1394058","미역","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장"
"수산물","건어물","쥐치","1394059","쥐치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 외국산/일반/네모(사각)모양/쥐포사각/냉장"
"수산물","건어물","쥐치","1394060","쥐치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 /  수입 1년이하 원료 사용 / 안전성 검사 완료"
"수산물","건어물","쥐치","1394061","쥐치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 쥐치포(절단)"
"수산물","건어물","쥐치","1394062","쥐치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 안전성 검사 완료제품"
"수산물","건어물","쥐치","1394063","쥐치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 쥐치포(절단)"
"수산물","건어물","쥐치","1394064","쥐치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 발주별 소분포장"
"수산물","건어물","쥐치","1394065","쥐치","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 쥐치포(절단)"
"수산물","건어물","톳","1394066","톳","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산/일반/톳/말린것(건조) /냉장"
"수산물","건어물","톳","1394067","톳","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 이물관리 / 안정성 검사 완료"
"수산물","건어물","톳","1394068","톳","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 말린 쌀알톳,계란말이,톳밥 등"
